1.51999998,0.050666666
1.53277314,0.051092438
1.54576266,0.051525422
1.55897439,0.051965813
1.5724138,0.052413793
1.58608699,0.052869566
1.60000002,0.053333334
1.61415935,0.053805312
1.62857127,0.054285709
1.64324331,0.054774777
1.65818179,0.055272726
1.67339456,0.055779819
1.68888891,0.056296297
1.70467293,0.056822431
1.72075462,0.057358487
1.7371428,0.05790476
1.75384617,0.058461539
1.77087367,0.059029122
1.78823531,0.059607844
1.80594063,0.060198021
1.82400012,0.060800004
1.84242415,0.061414138
1.86122453,0.062040818
1.88041234,0.062680411
1.89999998,0.063333333
1.91999996,0.063999999
1.94042552,0.064680851
1.96129024,0.065376341
1.9826088,0.06608696
2.00439548,0.066813183
2.02666664,0.067555555
2.04943824,0.068314608
2.0727272,0.069090907
2.09655166,0.069885055
2.12093043,0.070697681
2.14588237,0.071529412
2.17142868,0.072380956
2.19759059,0.07325302
2.22439003,0.074146334
2.2518518,0.075061727
2.27999973,0.075999991
2.30886078,0.076962026
2.33846164,0.077948721
2.36883116,0.078961039
2.39999986,0.079999995
2.43200016,0.081066672
2.46486497,0.082162166
2.49863005,0.083287668
2.5333333,0.084444443
2.56901431,0.08563381
2.60571456,0.086857152
2.64347816,0.088115939
2.68235278,0.089411759
2.72238827,0.090746276
2.76363635,0.092121212
2.80615377,0.093538459
2.8499999,0.094999997
2.89523816,0.096507939
2.94193554,0.098064518
2.99016404,0.099672135
3.03999996,0.101333332
3.09152532,0.103050844
3.1448276,0.104827587
3.20000005,0.106666668
3.25714254,0.108571418
3.31636357,0.110545452
3.37777781,0.112592594
3.44150925,0.114716975
3.50769234,0.116923078
3.57647061,0.119215687
3.64800024,0.121600008
3.72244906,0.124081635
3.79999995,0.126666665
3.88085103,0.129361701
3.96521759,0.13217392
4.05333328,0.135111109
4.14545441,0.138181814
4.24186087,0.141395362
4.34285736,0.144761912
4.44878006,0.148292669
4.55999947,0.151999982
4.67692327,0.155897442
4.79999971,0.15999999
4.92972994,0.164324331
5.0666666,0.168888887
5.21142912,0.173714304
5.36470556,0.178823519
5.5272727,0.184242423
5.69999981,0.189999994
5.88387108,0.196129036
6.07999992,0.202666664
6.28965521,0.209655174
6.51428556,0.217142852
6.75555563,0.225185188
7.01538467,0.233846156
7.29600048,0.243200016
7.5999999,0.25333333
7.93043518,0.264347839
8.29090881,0.276363627
8.68571472,0.289523824
9.11999893,0.303999964
9.59999943,0.319999981
10.1333332,0.337777773
10.7294111,0.357647037
11.3999996,0.379999987
12.1599998,0.405333327
13.0285702,0.434285673
14.0307693,0.46769231
15.1999998,0.50666666
16.5818176,0.552727253
18.2399979,0.60799993
20.2666664,0.675555547
22.7999992,0.759999973
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
1.51999998,0.050666666
1.53277314,0.051092438
1.54576266,0.051525422
1.55897439,0.051965813
1.5724138,0.052413793
1.58608699,0.052869566
1.60000002,0.053333334
1.61415935,0.053805312
1.62857127,0.054285709
1.64324331,0.054774777
1.65818179,0.055272726
1.67339456,0.055779819
1.68888891,0.056296297
1.70467293,0.056822431
1.72075462,0.057358487
1.7371428,0.05790476
1.75384617,0.058461539
1.77087367,0.059029122
1.78823531,0.059607844
1.80594063,0.060198021
1.82400012,0.060800004
1.84242415,0.061414138
1.86122453,0.062040818
1.88041234,0.062680411
1.89999998,0.063333333
1.91999996,0.063999999
1.94042552,0.064680851
1.96129024,0.065376341
1.9826088,0.06608696
2.00439548,0.066813183
2.02666664,0.067555555
2.04943824,0.068314608
2.0727272,0.069090907
2.09655166,0.069885055
2.12093043,0.070697681
2.14588237,0.071529412
2.17142868,0.072380956
2.19759059,0.07325302
2.22439003,0.074146334
2.2518518,0.075061727
2.27999973,0.075999991
2.30886078,0.076962026
2.33846164,0.077948721
2.36883116,0.078961039
2.39999986,0.079999995
2.43200016,0.081066672
2.46486497,0.082162166
2.49863005,0.083287668
2.5333333,0.084444443
2.56901431,0.08563381
2.60571456,0.086857152
2.64347816,0.088115939
2.68235278,0.089411759
2.72238827,0.090746276
2.76363635,0.092121212
2.80615377,0.093538459
2.8499999,0.094999997
2.89523816,0.096507939
2.94193554,0.098064518
2.99016404,0.099672135
3.03999996,0.101333332
3.09152532,0.103050844
3.1448276,0.104827587
3.20000005,0.106666668
3.25714254,0.108571418
3.31636357,0.110545452
3.37777781,0.112592594
3.44150925,0.114716975
3.50769234,0.116923078
3.57647061,0.119215687
3.64800024,0.121600008
3.72244906,0.124081635
3.79999995,0.126666665
3.88085103,0.129361701
3.96521759,0.13217392
4.05333328,0.135111109
4.14545441,0.138181814
4.24186087,0.141395362
4.34285736,0.144761912
4.44878006,0.148292669
4.55999947,0.151999982
4.67692327,0.155897442
4.79999971,0.15999999
4.92972994,0.164324331
5.0666666,0.168888887
5.21142912,0.173714304
5.36470556,0.178823519
5.5272727,0.184242423
5.69999981,0.189999994
5.88387108,0.196129036
6.07999992,0.202666664
6.28965521,0.209655174
6.51428556,0.217142852
6.75555563,0.225185188
7.01538467,0.233846156
7.29600048,0.243200016
7.5999999,0.25333333
7.93043518,0.264347839
8.29090881,0.276363627
8.68571472,0.289523824
9.11999893,0.303999964
9.59999943,0.319999981
10.1333332,0.337777773
10.7294111,0.357647037
11.3999996,0.379999987
12.1599998,0.405333327
13.0285702,0.434285673
14.0307693,0.46769231
15.1999998,0.50666666
16.5818176,0.552727253
18.2399979,0.60799993
20.2666664,0.675555547
22.7999992,0.759999973
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
25,0.833333333
1.51999998,0.050666666
1.53277314,0.051092438
1.54576266,0.051525422
1.55897439,0.051965813
1.5724138,0.052413793
1.58608699,0.052869566
1.60000002,0.053333334
1.61415935,0.053805312
1.62857127,0.054285709
1.64324331,0.054774777
1.65818179,0.055272726
1.67339456,0.055779819
1.68888891,0.056296297
1.70467293,0.056822431
1.72075462,0.057358487
1.7371428,0.05790476
1.75384617,0.058461539
1.77087367,0.059029122
1.78823531,0.059607844
1.80594063,0.060198021
1.82400012,0.060800004
1.84242415,0.061414138
1.86122453,0.062040818
1.88041234,0.062680411
1.89999998,0.063333333
1.91999996,0.063999999
1.94042552,0.064680851
1.96129024,0.065376341
1.9826088,0.06608696
2.00439548,0.066813183
2.02666664,0.067555555
2.04943824,0.068314608
2.0727272,0.069090907
2.09655166,0.069885055
2.12093043,0.070697681
2.14588237,0.071529412
2.17142868,0.072380956
2.19759059,0.07325302
2.22439003,0.074146334
2.2518518,0.075061727
2.27999973,0.075999991
2.30886078,0.076962026
2.33846164,0.077948721
2.36883116,0.078961039
2.39999986,0.079999995
2.43200016,0.081066672
2.46486497,0.082162166
2.49863005,0.083287668
2.5333333,0.084444443
2.56901431,0.08563381
2.60571456,0.086857152
2.64347816,0.088115939
2.68235278,0.089411759
2.72238827,0.090746276
2.76363635,0.092121212
2.80615377,0.093538459
2.8499999,0.094999997
2.89523816,0.096507939
2.94193554,0.098064518
2.99016404,0.099672135
3.03999996,0.101333332
3.09152532,0.103050844
3.1448276,0.104827587
3.20000005,0.106666668
3.25714254,0.108571418
3.31636357,0.110545452
3.37777781,0.112592594
3.44150925,0.114716975
3.50769234,0.116923078
3.57647061,0.119215687
3.64800024,0.121600008
3.72244906,0.124081635
3.79999995,0.126666665
3.88085103,0.129361701
3.96521759,0.13217392
4.05333328,0.135111109
4.14545441,0.138181814
4.24186087,0.141395362
4.34285736,0.144761912
4.44878006,0.148292669
4.55999947,0.151999982
4.67692327,0.155897442
4.79999971,0.15999999
4.92972994,0.164324331
5.0666666,0.168888887
5.21142912,
5.36470556,
5.5272727,
5.69999981,
5.88387108,
6.07999992,
6.28965521,
6.51428556,
6.75555563,
7.01538467,
7.29600048,
7.5999999,
7.93043518,
8.29090881,
8.68571472,
9.11999893,
9.59999943,
10.1333332,
10.7294111,
11.3999996,
12.1599998,
13.0285702,
14.0307693,
15.1999998,
16.5818176,
18.2399979,
20.2666664,
22.7999992,
25,
25,
25,
25,
25,
25,
25,
25,
1.51999998
1.53277314
1.54576266
1.55897439
1.5724138
1.58608699
1.60000002
1.61415935
1.62857127
1.64324331
1.65818179
1.67339456
1.68888891
1.70467293
1.72075462
1.7371428
1.75384617
1.77087367
1.78823531
1.80594063
1.82400012
1.84242415
1.86122453
1.88041234
1.89999998
1.91999996
1.94042552
1.96129024
1.9826088
2.00439548
2.02666664
2.04943824
2.0727272
2.09655166
2.12093043
2.14588237
2.17142868
2.19759059
2.22439003
2.2518518
2.27999973
2.30886078
2.33846164
2.36883116
2.39999986
2.43200016
2.46486497
2.49863005
2.5333333
2.56901431
2.60571456
2.64347816
2.68235278
2.72238827
2.76363635
2.80615377
2.8499999
2.89523816
2.94193554
2.99016404
3.03999996
3.09152532
3.1448276
3.20000005
3.25714254
3.31636357
3.37777781
3.44150925
3.50769234
3.57647061
3.64800024
3.72244906
3.79999995
3.88085103
3.96521759
4.05333328
4.14545441
4.24186087
4.34285736
4.44878006
4.55999947
4.67692327
4.79999971
4.92972994
5.0666666
5.21142912
5.36470556
5.5272727
5.69999981
5.88387108
6.07999992
6.28965521
6.51428556
6.75555563
7.01538467
7.29600048
7.5999999
7.93043518
8.29090881
8.68571472
9.11999893
9.59999943
10.1333332
10.7294111
11.3999996
12.1599998
13.0285702
14.0307693
15.1999998
16.5818176
18.2399979
20.2666664
22.7999992
25
25
25
25
25
25
25
25
1.51999998
1.53277314
1.54576266
1.55897439
1.5724138
1.58608699
1.60000002
1.61415935
1.62857127
1.64324331
1.65818179
1.67339456
1.68888891
1.70467293
1.72075462
1.7371428
1.75384617
1.77087367
1.78823531
1.80594063
1.82400012
1.84242415
1.86122453
1.88041234
1.89999998
1.91999996
1.94042552
1.96129024
1.9826088
2.00439548
2.02666664
2.04943824
2.0727272
2.09655166
2.12093043
2.14588237
2.17142868
2.19759059
2.22439003
2.2518518
2.27999973
2.30886078
2.33846164
2.36883116
2.39999986
2.43200016
2.46486497
2.49863005
2.5333333
2.56901431
2.60571456
2.64347816
2.68235278
2.72238827
2.76363635
2.80615377
2.8499999
2.89523816
2.94193554
2.99016404
3.03999996
3.09152532
3.1448276
3.20000005
3.25714254
3.31636357
3.37777781
3.44150925
3.50769234
3.57647061
3.64800024
3.72244906
3.79999995
3.88085103
3.96521759
4.05333328
4.14545441
4.24186087
4.34285736
4.44878006
4.55999947
4.67692327
4.79999971
4.92972994
5.0666666
5.21142912
5.36470556
5.5272727
5.69999981
5.88387108
6.07999992
6.28965521
6.51428556
6.75555563
7.01538467
7.29600048
7.5999999
7.93043518
8.29090881
8.68571472
9.11999893
9.59999943
10.1333332
10.7294111
11.3999996
12.1599998
13.0285702
14.0307693
15.1999998
16.5818176
